id,created,uuid,parent_uuid,event,task_action,failed,changed,playbook,play,task,role,job_id,host_id,host_name
103,2020-03-20 23:14:05.106763+00,ae620d59-c55f-4ea5-b029-a8ff1834318b,0242ac12-0005-0740-7180-00000000001a,runner_on_start,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Configure kind of security update to use.,memiah.centos_security_updates,6,1,host0320b
104,2020-03-20 23:14:05.797232+00,0242ac12-0005-0740-7180-000000000017,0242ac12-0005-0740-7180-000000000007,playbook_on_task_start,"""service""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,geerlingguy.security : restart ssh,geerlingguy.security,6,,""
105,2020-03-20 23:14:05.795635+00,722a9ee9-c021-47dc-9666-51a4277a5b96,0242ac12-0005-0740-7180-00000000001a,runner_on_ok,"""lineinfile""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,Configure kind of security update to use.,memiah.centos_security_updates,6,1,host0320b
106,2020-03-20 23:14:05.826026+00,71766fa8-83ce-45b8-b541-fef66f454596,0242ac12-0005-0740-7180-000000000017,runner_on_start,"""service""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,restart ssh,geerlingguy.security,6,1,host0320b
107,2020-03-20 23:14:06.827585+00,d66d458f-213b-4a6c-b35c-122432c794b9,0242ac12-0005-0740-7180-000000000017,runner_on_ok,"""service""",f,t,centos_security_updates.yml,use galaxy centos_security_updates role,restart ssh,geerlingguy.security,6,1,host0320b
108,2020-03-20 23:14:06.83058+00,87d1d54a-1015-456b-9544-fdcfa31e641e,09039d8b-8a41-4911-b4d0-3aa56d531ca6,playbook_on_stats,,t,t,centos_security_updates.yml,"","","",6,,""
109,2020-03-20 23:16:10.164868+00,63b76508-d219-4b66-b9b3-8c0bf8e99b94,"",verbose,,f,f,"","","","",9,,""
110,2020-03-20 23:16:11.451313+00,14f52fe2-3cdf-4f15-a9f3-a7c530878fed,"",playbook_on_start,,f,f,epel.yml,"","","",9,,""
111,2020-03-20 23:16:11.464564+00,6a586b69-07bc-4c46-b5b7-3a443d1607e8,0242ac12-0005-d350-516d-000000000012,runner_on_start,"""gather_facts""",f,f,epel.yml,use galaxy epel role,Gathering Facts,"",9,2,host0320a
112,2020-03-20 23:16:11.453887+00,0242ac12-0005-d350-516d-000000000007,14f52fe2-3cdf-4f15-a9f3-a7c530878fed,playbook_on_play_start,,f,f,epel.yml,use galaxy epel role,"","",9,,""
113,2020-03-20 23:16:11.463816+00,0242ac12-0005-d350-516d-000000000012,0242ac12-0005-d350-516d-000000000007,playbook_on_task_start,"""gather_facts""",f,f,epel.yml,use galaxy epel role,Gathering Facts,"",9,,""
114,2020-03-20 23:16:11.475252+00,1d30225d-7c06-4d9e-ba68-072b7188d52e,0242ac12-0005-d350-516d-000000000012,runner_on_start,"""gather_facts""",f,f,epel.yml,use galaxy epel role,Gathering Facts,"",9,1,host0320b
115,2020-03-20 23:16:13.428936+00,dd6db7e7-9e2a-4e58-b8c2-5caeab29e6b2,0242ac12-0005-d350-516d-000000000012,runner_on_ok,"""gather_facts""",f,f,epel.yml,use galaxy epel role,Gathering Facts,"",9,1,host0320b
116,2020-03-20 23:17:00.540306+00,25d14cf8-e13c-4645-8940-65d00f297cfd,0242ac12-0005-d350-516d-000000000012,runner_on_ok,"""gather_facts""",f,f,epel.yml,use galaxy epel role,Gathering Facts,"",9,2,host0320a
117,2020-03-20 23:17:00.58103+00,0cc3fdd9-4aa9-40f3-a329-c2a208694907,0242ac12-0005-d350-516d-00000000000c,runner_on_start,"""stat""",f,f,epel.yml,use galaxy epel role,Check if EPEL repo is already configured.,geerlingguy.repo-epel,9,2,host0320a
118,2020-03-20 23:17:00.579926+00,0242ac12-0005-d350-516d-00000000000c,0242ac12-0005-d350-516d-000000000007,playbook_on_task_start,"""stat""",f,f,epel.yml,use galaxy epel role,Check if EPEL repo is already configured.,geerlingguy.repo-epel,9,,""
119,2020-03-20 23:17:00.63704+00,c26492c4-ec16-4b77-b103-0a76e48d12f8,0242ac12-0005-d350-516d-00000000000c,runner_on_start,"""stat""",f,f,epel.yml,use galaxy epel role,Check if EPEL repo is already configured.,geerlingguy.repo-epel,9,1,host0320b
120,2020-03-20 23:17:01.74507+00,ab8b6064-8aae-4f4b-83e6-cc4cc37d09e9,0242ac12-0005-d350-516d-00000000000c,runner_on_ok,"""stat""",f,f,epel.yml,use galaxy epel role,Check if EPEL repo is already configured.,geerlingguy.repo-epel,9,1,host0320b
121,2020-03-20 23:17:23.658298+00,1947bafa-36f1-45a7-8eb0-b7cdfb9f3f4a,0242ac12-0005-d350-516d-00000000000c,runner_on_ok,"""stat""",f,f,epel.yml,use galaxy epel role,Check if EPEL repo is already configured.,geerlingguy.repo-epel,9,2,host0320a
122,2020-03-20 23:17:23.683798+00,2a022a60-d425-48a7-989f-806d3e9cb757,0242ac12-0005-d350-516d-00000000000d,runner_on_start,"""yum""",f,f,epel.yml,use galaxy epel role,Install EPEL repo.,geerlingguy.repo-epel,9,2,host0320a
123,2020-03-20 23:17:23.679134+00,0242ac12-0005-d350-516d-00000000000d,0242ac12-0005-d350-516d-000000000007,playbook_on_task_start,"""yum""",f,f,epel.yml,use galaxy epel role,Install EPEL repo.,geerlingguy.repo-epel,9,,""
124,2020-03-20 23:17:23.744628+00,f8dbecc0-f3c2-4ee6-ad24-c4dd2c3a5b34,0242ac12-0005-d350-516d-00000000000d,runner_on_start,"""yum""",f,f,epel.yml,use galaxy epel role,Install EPEL repo.,geerlingguy.repo-epel,9,1,host0320b
125,2020-03-20 23:17:24.242706+00,4c143548-56e3-476e-ba44-1990263d2e08,0242ac12-0005-d350-516d-00000000000d,runner_on_skipped,"""yum""",f,f,epel.yml,use galaxy epel role,Install EPEL repo.,geerlingguy.repo-epel,9,2,host0320a
126,2020-03-20 23:17:24.297693+00,0242ac12-0005-d350-516d-00000000000e,0242ac12-0005-d350-516d-000000000007,playbook_on_task_start,"""rpm_key""",f,f,epel.yml,use galaxy epel role,Import EPEL GPG key.,geerlingguy.repo-epel,9,,""
127,2020-03-20 23:17:24.278073+00,8c8007d0-1a96-479a-8eb1-8f7bdb7ebce9,0242ac12-0005-d350-516d-00000000000d,runner_on_skipped,"""yum""",f,f,epel.yml,use galaxy epel role,Install EPEL repo.,geerlingguy.repo-epel,9,1,host0320b
128,2020-03-20 23:17:24.298788+00,195bac50-143c-4367-856a-bd2b2b8a81d9,0242ac12-0005-d350-516d-00000000000e,runner_on_start,"""rpm_key""",f,f,epel.yml,use galaxy epel role,Import EPEL GPG key.,geerlingguy.repo-epel,9,2,host0320a
129,2020-03-20 23:17:24.380955+00,d8764af9-655d-44c3-b09b-6bf4e7e5936d,0242ac12-0005-d350-516d-00000000000e,runner_on_start,"""rpm_key""",f,f,epel.yml,use galaxy epel role,Import EPEL GPG key.,geerlingguy.repo-epel,9,1,host0320b
130,2020-03-20 23:17:24.859863+00,f8bdc93f-2f55-4770-9eab-1b0ce1506e92,0242ac12-0005-d350-516d-00000000000e,runner_on_skipped,"""rpm_key""",f,f,epel.yml,use galaxy epel role,Import EPEL GPG key.,geerlingguy.repo-epel,9,2,host0320a
131,2020-03-20 23:17:24.869357+00,245254f4-194c-4b73-9f39-ab90d59388a8,0242ac12-0005-d350-516d-00000000000e,runner_on_skipped,"""rpm_key""",f,f,epel.yml,use galaxy epel role,Import EPEL GPG key.,geerlingguy.repo-epel,9,1,host0320b
132,2020-03-20 23:17:24.87595+00,6fa28703-d898-48f4-b302-1066a872b29f,14f52fe2-3cdf-4f15-a9f3-a7c530878fed,playbook_on_stats,,f,f,epel.yml,"","","",9,,""
133,2020-03-20 23:17:37.399361+00,9579cb77-5839-471b-937a-7ebc1cb35dba,"",verbose,,f,f,"","","","",12,,""
134,2020-03-20 23:17:38.241726+00,98ba308f-4ea4-4d41-affa-d4509a4493d4,"",playbook_on_start,,f,f,centos_security_updates.yml,"","","",12,,""
135,2020-03-20 23:17:38.257748+00,0242ac12-0005-bf87-2a24-000000000021,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,"""gather_facts""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Gathering Facts,"",12,,""
136,2020-03-20 23:17:38.244425+00,0242ac12-0005-bf87-2a24-000000000007,98ba308f-4ea4-4d41-affa-d4509a4493d4,playbook_on_play_start,,f,f,centos_security_updates.yml,use galaxy centos_security_updates role,"","",12,,""
137,2020-03-20 23:17:38.258499+00,45a76c67-86f5-47a1-a79a-ca09310c9f9b,0242ac12-0005-bf87-2a24-000000000021,runner_on_start,"""gather_facts""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Gathering Facts,"",12,2,host0320a
138,2020-03-20 23:17:38.280504+00,55d4f9be-bb83-40ee-9b80-18da1c6d6dba,0242ac12-0005-bf87-2a24-000000000021,runner_on_start,"""gather_facts""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Gathering Facts,"",12,1,host0320b
139,2020-03-20 23:17:40.180087+00,ee15ecb2-5967-43cb-aba3-0f5723ed1a4f,0242ac12-0005-bf87-2a24-000000000021,runner_on_ok,"""gather_facts""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Gathering Facts,"",12,1,host0320b
140,2020-03-20 23:18:15.530252+00,538ae1a6-5bc6-42fb-a8be-c47f68c095e9,0242ac12-0005-bf87-2a24-000000000021,runner_on_ok,"""gather_facts""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Gathering Facts,"",12,2,host0320a
141,2020-03-20 23:18:15.554082+00,0242ac12-0005-bf87-2a24-00000000000f,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,"""include_vars""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Include OS-specific variables.,geerlingguy.security,12,,""
142,2020-03-20 23:18:15.557878+00,a1544190-5019-4241-8698-e6e974d40660,0242ac12-0005-bf87-2a24-00000000000f,runner_on_start,"""include_vars""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Include OS-specific variables.,geerlingguy.security,12,2,host0320a
143,2020-03-20 23:18:15.608447+00,e0296af6-acb2-4483-8b62-b45cc4a6a6fc,0242ac12-0005-bf87-2a24-00000000000f,runner_on_start,"""include_vars""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Include OS-specific variables.,geerlingguy.security,12,1,host0320b
144,2020-03-20 23:18:16.123653+00,0242ac12-0005-bf87-2a24-000000000010,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,12,,""
145,2020-03-20 23:18:16.094446+00,ca189e8b-49bf-4f19-bd31-b4a4276fd483,0242ac12-0005-bf87-2a24-00000000000f,runner_on_ok,"""include_vars""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Include OS-specific variables.,geerlingguy.security,12,2,host0320a
146,2020-03-20 23:18:16.104599+00,51907dcc-9ca2-4d5a-9bda-ca385beb504f,0242ac12-0005-bf87-2a24-00000000000f,runner_on_ok,"""include_vars""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Include OS-specific variables.,geerlingguy.security,12,1,host0320b
147,2020-03-20 23:18:16.124843+00,a887a5fa-e933-4c74-be4e-b28ca03e9951,0242ac12-0005-bf87-2a24-000000000010,runner_on_start,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,12,2,host0320a
148,2020-03-20 23:18:16.171032+00,3ef32a77-2b79-4b64-a1dd-81a4633324a5,0242ac12-0005-bf87-2a24-000000000010,runner_on_start,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,12,1,host0320b
149,2020-03-20 23:18:16.691928+00,87509121-f54c-4b38-b684-5e924603a127,0242ac12-0005-bf87-2a24-000000000010,runner_on_ok,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,12,2,host0320a
150,2020-03-20 23:18:16.717881+00,44ff00e1-ad23-4f3e-98eb-6e30227cb326,0242ac12-0005-bf87-2a24-000000000010,runner_on_ok,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,12,1,host0320b
151,2020-03-20 23:18:16.754418+00,ca0c71fb-ba36-4ec8-826f-a449e8eb8f3a,0242ac12-0005-bf87-2a24-000000000010,playbook_on_include,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,12,,""
152,2020-03-20 23:18:16.775155+00,0242ac12-0005-bf87-2a24-00000000004a,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,"""package""",t,f,centos_security_updates.yml,use galaxy centos_security_updates role,Install fail2ban.,geerlingguy.security,12,,""
153,2020-03-20 23:18:16.776284+00,92804bbd-ee7f-4350-b3a3-4ac0c9dd29a4,0242ac12-0005-bf87-2a24-00000000004a,runner_on_start,"""package""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Install fail2ban.,geerlingguy.security,12,2,host0320a
154,2020-03-20 23:18:16.819645+00,1ce2511b-a070-4254-9dbf-0232220f4f3c,0242ac12-0005-bf87-2a24-00000000004a,runner_on_start,"""package""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Install fail2ban.,geerlingguy.security,12,1,host0320b
155,2020-03-20 23:18:18.22126+00,2e66e00f-9784-4922-8bd6-5e4f086f570c,0242ac12-0005-bf87-2a24-00000000004a,runner_on_ok,"""package""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Install fail2ban.,geerlingguy.security,12,1,host0320b
156,2020-03-20 23:19:10.446433+00,093ab9fb-34b5-41d4-9b37-3219ccd68bda,0242ac12-0005-bf87-2a24-00000000004a,runner_on_failed,"""package""",t,f,centos_security_updates.yml,use galaxy centos_security_updates role,Install fail2ban.,geerlingguy.security,12,2,host0320a
157,2020-03-20 23:19:10.47674+00,b2ddcd65-981a-4a19-a588-6ece729b84e2,0242ac12-0005-bf87-2a24-000000000011,runner_on_start,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,12,1,host0320b
158,2020-03-20 23:19:10.47565+00,0242ac12-0005-bf87-2a24-000000000011,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,12,,""
159,2020-03-20 23:19:10.748419+00,bc130623-6c56-43f3-8264-e4f57ac84655,0242ac12-0005-bf87-2a24-000000000011,runner_on_skipped,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,12,1,host0320b
160,2020-03-20 23:19:10.768111+00,0242ac12-0005-bf87-2a24-000000000012,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,"""service""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Ensure fail2ban is running and enabled on boot.,geerlingguy.security,12,,""
161,2020-03-20 23:19:10.773543+00,48ae18ff-29d9-45c7-831f-66c4559997e7,0242ac12-0005-bf87-2a24-000000000012,runner_on_start,"""service""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Ensure fail2ban is running and enabled on boot.,geerlingguy.security,12,1,host0320b
162,2020-03-20 23:19:11.960093+00,aacb9786-f477-4395-be19-f100c6e5195a,0242ac12-0005-bf87-2a24-000000000012,runner_on_ok,"""service""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Ensure fail2ban is running and enabled on boot.,geerlingguy.security,12,1,host0320b
163,2020-03-20 23:19:12.114675+00,f20ffbd8-c5fc-4c75-aaab-588de79991ba,0242ac12-0005-bf87-2a24-000000000013,playbook_on_include,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,12,,""
164,2020-03-20 23:19:11.977114+00,0242ac12-0005-bf87-2a24-000000000013,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,12,,""
165,2020-03-20 23:19:12.148597+00,35ad2401-459e-4085-9e37-f9456d18af4f,0242ac12-0005-bf87-2a24-000000000079,runner_on_start,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,12,1,host0320b
166,2020-03-20 23:19:11.977992+00,d0943c2a-d32c-40fa-af91-6136d948fbd1,0242ac12-0005-bf87-2a24-000000000013,runner_on_start,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,12,1,host0320b
167,2020-03-20 23:19:12.147026+00,0242ac12-0005-bf87-2a24-000000000079,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,12,,""
168,2020-03-20 23:19:12.003842+00,7331d6ef-4509-414e-b2cc-5bf4e26ac6a0,0242ac12-0005-bf87-2a24-000000000013,runner_on_ok,"""include_tasks""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,include_tasks,geerlingguy.security,12,1,host0320b
169,2020-03-20 23:19:13.410725+00,0c547b93-9a0d-43c0-a07e-b67b8e5b9ed5,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,12,1,host0320b
170,2020-03-20 23:19:13.861148+00,44ee8645-6a0c-4ed6-b277-70a7858015d1,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,12,1,host0320b
171,2020-03-20 23:19:14.28915+00,96ab54f1-6a0c-4033-9364-b17cb9ad1c87,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,12,1,host0320b
172,2020-03-20 23:19:14.703722+00,adba6af8-2b7d-48a1-b5b7-c2d9bf29b2d4,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,12,1,host0320b
173,2020-03-20 23:19:15.121689+00,2918fa80-9a4e-4707-9a40-6382200d8118,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,12,1,host0320b
174,2020-03-20 23:19:15.554375+00,7803297c-4359-494b-b938-b2b0a7f7e6b2,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,12,1,host0320b
175,2020-03-20 23:19:15.969611+00,2602d3b6-5605-4d5c-8b92-351bfb3f7ae9,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,12,1,host0320b
176,2020-03-20 23:19:16.386963+00,7f67bf1c-1327-44f3-8d2c-955df0117bc0,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,12,1,host0320b
177,2020-03-20 23:19:16.39143+00,9e32f566-6faa-4ad4-a1c3-a67e7c9b6929,0242ac12-0005-bf87-2a24-000000000079,runner_on_ok,"""lineinfile""",f,f,centos_security_updates.yml,use galaxy centos_security_updates role,Update SSH configuration to be more secure.,geerlingguy.security,12,1,host0320b
